occ,naq,bre,hdf,pll,ara,est,nor,bfc,cvl,pac,cor,idf
0.161,0.252,0.176,0.325,0.153,0.088,0.048,0.277,0.067,0.144,0.071,0.013,0.11
0.161,0.238,0.165,0.307,0.144,0.092,0.043,0.264,0.054,0.146,0.093,0.016,0.102
0.143,0.188,0.149,0.291,0.136,0.102,0.039,0.252,0.045,0.147,0.141,0.017,0.101
0.114,0.168,0.131,0.28,0.126,0.094,0.039,0.245,0.037,0.147,0.181,0.02,0.107
0.101,0.157,0.112,0.266,0.117,0.081,0.042,0.24,0.032,0.135,0.186,0.028,0.112
0.105,0.128,0.098,0.251,0.126,0.077,0.045,0.232,0.029,0.123,0.217,0.043,0.106
0.114,0.095,0.088,0.229,0.141,0.072,0.041,0.218,0.039,0.132,0.216,0.056,0.094
0.114,0.08,0.088,0.202,0.145,0.059,0.05,0.204,0.056,0.122,0.187,0.058,0.084
0.096,0.044,0.065,0.141,0.067,0.082,0.037,0.166,0.039,0.072,0.198,0.047,0.05
0.091,0.045,0.052,0.167,0.078,0.125,0.026,0.174,0.023,0.055,0.218,0.048,0.041
0.116,0.057,0.04,0.187,0.059,0.15,0.034,0.173,0.019,0.041,0.226,0.055,0.032
0.164,0.061,0.029,0.199,0.042,0.168,0.036,0.171,0.027,0.028,0.231,0.062,0.049
0.265,0.066,0.025,0.225,0.038,0.187,0.027,0.191,0.032,0.024,0.265,0.078,0.08
0.399,0.067,0.026,0.262,0.041,0.211,0.023,0.225,0.03,0.024,0.333,0.096,0.105
0.489,0.065,0.029,0.28,0.042,0.222,0.025,0.24,0.036,0.027,0.392,0.104,0.115
0.482,0.063,0.033,0.278,0.047,0.222,0.03,0.24,0.041,0.03,0.44,0.099,0.116
0.439,0.063,0.039,0.264,0.055,0.235,0.036,0.231,0.045,0.034,0.491,0.082,0.119
0.408,0.074,0.048,0.245,0.065,0.254,0.034,0.218,0.05,0.036,0.542,0.052,0.122
0.391,0.101,0.06,0.223,0.075,0.24,0.026,0.197,0.05,0.037,0.582,0.037,0.122
0.355,0.142,0.09,0.185,0.088,0.191,0.019,0.164,0.053,0.052,0.583,0.039,0.134
0.311,0.211,0.174,0.187,0.142,0.179,0.019,0.151,0.068,0.109,0.524,0.05,0.194
0.315,0.277,0.273,0.231,0.234,0.181,0.025,0.153,0.076,0.196,0.472,0.051,0.254
0.319,0.286,0.295,0.247,0.287,0.201,0.035,0.145,0.073,0.247,0.484,0.044,0.236
0.318,0.28,0.267,0.24,0.294,0.247,0.045,0.134,0.066,0.248,0.528,0.034,0.194
0.32,0.272,0.231,0.221,0.288,0.271,0.045,0.117,0.059,0.242,0.577,0.027,0.158
0.32,0.256,0.205,0.187,0.274,0.274,0.038,0.091,0.055,0.224,0.609,0.025,0.122
0.32,0.236,0.187,0.144,0.254,0.287,0.029,0.066,0.055,0.214,0.633,0.027,0.092
0.33,0.223,0.17,0.101,0.234,0.301,0.018,0.045,0.062,0.205,0.633,0.031,0.072
0.349,0.212,0.166,0.066,0.222,0.317,0.01,0.029,0.075,0.194,0.651,0.037,0.059
0.347,0.242,0.17,0.042,0.22,0.306,0.008,0.017,0.09,0.186,0.607,0.041,0.051
0.351,0.261,0.169,0.029,0.213,0.277,0.01,0.01,0.102,0.179,0.579,0.043,0.049
0.326,0.265,0.153,0.023,0.187,0.229,0.014,0.007,0.105,0.151,0.521,0.046,0.048
0.269,0.158,0.089,0.018,0.109,0.199,0.011,0.008,0.067,0.09,0.492,0.032,0.029
0.289,0.084,0.051,0.011,0.089,0.278,0.021,0.009,0.096,0.076,0.477,0.023,0.03
0.26,0.107,0.052,0.014,0.086,0.328,0.027,0.017,0.169,0.074,0.437,0.019,0.021
0.225,0.213,0.043,0.02,0.068,0.355,0.03,0.024,0.195,0.054,0.394,0.017,0.009
0.193,0.213,0.021,0.023,0.054,0.349,0.032,0.025,0.205,0.047,0.33,0.015,0.005
0.166,0.213,0.014,0.022,0.046,0.319,0.035,0.018,0.212,0.049,0.281,0.012,0.005
0.144,0.207,0.01,0.019,0.042,0.281,0.042,0.011,0.228,0.051,0.264,0.012,0.004
0.127,0.194,0.008,0.015,0.041,0.247,0.05,0.006,0.247,0.053,0.262,0.01,0.005
0.114,0.186,0.009,0.012,0.045,0.21,0.062,0.003,0.26,0.055,0.26,0.011,0.005
0.103,0.184,0.014,0.011,0.051,0.19,0.079,0.002,0.264,0.057,0.262,0.017,0.006
0.091,0.183,0.02,0.011,0.059,0.177,0.101,0.004,0.249,0.063,0.257,0.02,0.007
0.092,0.191,0.033,0.01,0.076,0.161,0.12,0.011,0.225,0.086,0.261,0.016,0.011
0.119,0.309,0.076,0.008,0.132,0.181,0.16,0.023,0.233,0.155,0.289,0.015,0.023
0.15,0.428,0.138,0.007,0.205,0.201,0.187,0.033,0.234,0.22,0.287,0.012,0.042
0.163,0.46,0.17,0.004,0.25,0.192,0.173,0.031,0.219,0.244,0.254,0.011,0.056
0.181,0.425,0.173,0.003,0.264,0.182,0.15,0.023,0.212,0.247,0.241,0.015,0.062
0.202,0.37,0.163,0.005,0.252,0.171,0.135,0.015,0.212,0.245,0.224,0.018,0.061
0.216,0.336,0.145,0.008,0.228,0.155,0.128,0.011,0.218,0.236,0.207,0.023,0.058
0.215,0.311,0.12,0.013,0.21,0.145,0.13,0.009,0.225,0.219,0.212,0.029,0.049
0.219,0.291,0.091,0.02,0.197,0.135,0.136,0.01,0.234,0.197,0.205,0.037,0.039
0.231,0.274,0.069,0.03,0.181,0.127,0.145,0.011,0.245,0.175,0.197,0.045,0.028
0.245,0.243,0.05,0.042,0.156,0.124,0.153,0.012,0.247,0.159,0.19,0.047,0.021
0.25,0.212,0.039,0.052,0.132,0.122,0.162,0.014,0.234,0.14,0.176,0.046,0.014
0.245,0.183,0.036,0.06,0.109,0.102,0.133,0.015,0.184,0.112,0.162,0.047,0.01
0.192,0.077,0.027,0.052,0.051,0.09,0.071,0.015,0.086,0.053,0.182,0.049,0.008
0.236,0.034,0.015,0.045,0.025,0.092,0.102,0.016,0.105,0.027,0.19,0.049,0.008
0.255,0.147,0.006,0.061,0.045,0.082,0.123,0.025,0.155,0.055,0.149,0.043,0.014
0.25,0.217,0.004,0.066,0.07,0.08,0.1,0.031,0.137,0.061,0.094,0.047,0.014
0.227,0.22,0.004,0.07,0.07,0.085,0.08,0.034,0.132,0.055,0.065,0.046,0.012
0.199,0.201,0.005,0.076,0.064,0.088,0.066,0.037,0.128,0.049,0.057,0.051,0.012
0.168,0.179,0.004,0.083,0.057,0.088,0.056,0.039,0.127,0.046,0.058,0.066,0.014
0.136,0.162,0.003,0.088,0.054,0.086,0.05,0.042,0.126,0.048,0.064,0.089,0.018
0.109,0.156,0.003,0.09,0.055,0.078,0.046,0.044,0.124,0.055,0.072,0.121,0.023
0.087,0.154,0.008,0.085,0.06,0.075,0.046,0.042,0.126,0.062,0.08,0.128,0.027
0.067,0.148,0.018,0.076,0.071,0.077,0.048,0.037,0.129,0.075,0.093,0.048,0.033
0.044,0.152,0.051,0.068,0.1,0.078,0.056,0.032,0.122,0.106,0.107,0.032,0.05
0.045,0.238,0.154,0.072,0.176,0.093,0.068,0.033,0.135,0.174,0.136,0.033,0.093
0.065,0.345,0.279,0.073,0.254,0.108,0.074,0.031,0.145,0.229,0.161,0.031,0.132
0.1,0.368,0.289,0.069,0.293,0.113,0.072,0.026,0.147,0.254,0.166,0.023,0.147
0.137,0.337,0.286,0.066,0.32,0.111,0.066,0.022,0.156,0.277,0.174,0.015,0.153
0.158,0.317,0.28,0.058,0.332,0.116,0.059,0.019,0.17,0.297,0.185,0.023,0.155
0.155,0.295,0.269,0.045,0.337,0.118,0.051,0.013,0.175,0.297,0.197,0.032,0.156
0.136,0.27,0.253,0.032,0.347,0.118,0.048,0.009,0.173,0.283,0.205,0.043,0.154
0.115,0.244,0.236,0.02,0.35,0.122,0.053,0.006,0.169,0.262,0.213,0.07,0.155
0.096,0.21,0.22,0.012,0.339,0.132,0.064,0.007,0.169,0.243,0.214,0.1,0.157
0.087,0.163,0.207,0.007,0.308,0.143,0.077,0.01,0.173,0.218,0.207,0.117,0.154
0.09,0.13,0.201,0.008,0.262,0.15,0.09,0.017,0.181,0.199,0.204,0.14,0.145
0.096,0.12,0.195,0.013,0.227,0.123,0.093,0.027,0.165,0.165,0.173,0.136,0.122
0.068,0.074,0.133,0.015,0.126,0.081,0.05,0.027,0.087,0.079,0.141,0.131,0.054
0.026,0.031,0.088,0.011,0.081,0.091,0.066,0.02,0.142,0.047,0.14,0.132,0.026
0.013,0.046,0.1,0.014,0.155,0.081,0.124,0.022,0.168,0.101,0.088,0.13,0.044
0.008,0.075,0.187,0.017,0.213,0.067,0.127,0.021,0.138,0.12,0.055,0.109,0.056
0.008,0.079,0.166,0.02,0.19,0.059,0.123,0.02,0.112,0.105,0.031,0.078,0.051
0.014,0.081,0.146,0.022,0.153,0.056,0.119,0.02,0.1,0.091,0.024,0.055,0.046
0.028,0.082,0.135,0.022,0.116,0.058,0.118,0.02,0.096,0.079,0.026,0.047,0.041
0.043,0.076,0.125,0.021,0.086,0.064,0.118,0.02,0.096,0.069,0.029,0.036,0.037
0.06,0.063,0.112,0.02,0.066,0.071,0.122,0.023,0.096,0.063,0.031,0.024,0.036
0.08,0.05,0.103,0.021,0.061,0.077,0.132,0.029,0.1,0.064,0.035,0.02,0.039
0.101,0.038,0.098,0.024,0.07,0.082,0.138,0.039,0.108,0.072,0.042,0.025,0.05
0.119,0.031,0.103,0.028,0.116,0.078,0.143,0.053,0.117,0.102,0.059,0.043,0.089
0.128,0.025,0.144,0.037,0.241,0.084,0.171,0.075,0.152,0.176,0.075,0.064,0.171
0.114,0.042,0.198,0.063,0.373,0.073,0.188,0.102,0.177,0.25,0.066,0.071,0.243
0.09,0.073,0.243,0.105,0.427,0.053,0.188,0.131,0.189,0.271,0.047,0.086,0.275
0.066,0.103,0.281,0.164,0.423,0.034,0.171,0.165,0.19,0.252,0.035,0.096,0.284
0.048,0.132,0.304,0.213,0.397,0.02,0.145,0.2,0.177,0.221,0.025,0.117,0.277
0.042,0.166,0.3,0.232,0.353,0.015,0.116,0.218,0.152,0.192,0.016,0.152,0.246
0.044,0.218,0.284,0.224,0.305,0.016,0.09,0.211,0.119,0.171,0.016,0.184,0.191
0.046,0.274,0.255,0.199,0.256,0.016,0.076,0.187,0.091,0.154,0.022,0.205,0.13
0.048,0.303,0.262,0.162,0.234,0.015,0.074,0.161,0.073,0.136,0.027,0.218,0.084
0.05,0.274,0.239,0.125,0.212,0.015,0.081,0.135,0.064,0.115,0.026,0.212,0.059
0.049,0.257,0.21,0.096,0.194,0.018,0.091,0.113,0.066,0.099,0.024,0.208,0.049
0.045,0.259,0.191,0.079,0.175,0.022,0.086,0.099,0.069,0.094,0.023,0.2,0.047
0.038,0.144,0.122,0.059,0.1,0.017,0.044,0.081,0.042,0.059,0.01,0.183,0.036
0.048,0.063,0.067,0.034,0.042,0.012,0.066,0.051,0.037,0.033,0.005,0.154,0.02
0.06,0.073,0.048,0.026,0.028,0.01,0.09,0.035,0.032,0.051,0.01,0.122,0.024
0.067,0.059,0.056,0.041,0.032,0.008,0.08,0.04,0.021,0.07,0.014,0.092,0.044
0.073,0.035,0.076,0.069,0.031,0.006,0.064,0.058,0.012,0.062,0.018,0.07,0.053
0.082,0.027,0.096,0.084,0.021,0.006,0.05,0.069,0.005,0.043,0.023,0.059,0.046
0.091,0.03,0.11,0.086,0.012,0.007,0.041,0.07,0.004,0.026,0.03,0.054,0.036
0.097,0.041,0.118,0.078,0.009,0.012,0.037,0.065,0.006,0.016,0.036,0.048,0.028
0.094,0.058,0.119,0.068,0.008,0.017,0.034,0.058,0.009,0.011,0.04,0.045,0.022
0.094,0.082,0.12,0.057,0.007,0.024,0.037,0.055,0.012,0.013,0.044,0.046,0.017
0.094,0.112,0.121,0.05,0.008,0.033,0.042,0.05,0.017,0.028,0.051,0.046,0.013
0.093,0.167,0.125,0.043,0.017,0.061,0.054,0.047,0.043,0.069,0.067,0.042,0.01
0.102,0.238,0.136,0.039,0.039,0.091,0.066,0.058,0.102,0.122,0.096,0.039,0.016
0.101,0.229,0.14,0.042,0.058,0.095,0.071,0.092,0.157,0.172,0.1,0.039,0.034
0.094,0.167,0.126,0.055,0.067,0.103,0.065,0.14,0.175,0.203,0.078,0.04,0.064
0.084,0.146,0.105,0.07,0.067,0.122,0.051,0.179,0.154,0.201,0.056,0.046,0.085
0.061,0.147,0.085,0.081,0.063,0.13,0.039,0.202,0.12,0.173,0.039,0.055,0.089
0.036,0.155,0.076,0.087,0.053,0.124,0.03,0.212,0.09,0.135,0.027,0.064,0.086
0.02,0.164,0.067,0.08,0.039,0.107,0.025,0.212,0.066,0.103,0.019,0.072,0.073
0.017,0.165,0.056,0.063,0.025,0.085,0.02,0.199,0.047,0.081,0.017,0.078,0.054
0.018,0.163,0.045,0.046,0.015,0.061,0.016,0.177,0.034,0.065,0.02,0.081,0.036
0.022,0.144,0.044,0.038,0.008,0.045,0.014,0.146,0.026,0.05,0.022,0.076,0.022
0.033,0.105,0.046,0.037,0.012,0.034,0.014,0.122,0.023,0.038,0.022,0.065,0.015
0.055,0.063,0.046,0.039,0.017,0.026,0.013,0.106,0.023,0.035,0.021,0.055,0.012
0.056,0.016,0.033,0.037,0.014,0.014,0.009,0.088,0.019,0.027,0.009,0.051,0.011
0.049,0.005,0.017,0.025,0.009,0.007,0.009,0.055,0.011,0.016,0.008,0.047,0.009
0.037,0.008,0.014,0.014,0.009,0.007,0.012,0.031,0.007,0.016,0.01,0.043,0.008
0.023,0.009,0.019,0.012,0.014,0.016,0.01,0.023,0.013,0.015,0.012,0.037,0.007
0.013,0.005,0.021,0.014,0.022,0.024,0.007,0.021,0.015,0.006,0.015,0.034,0.005
0.015,0.002,0.017,0.011,0.029,0.032,0.004,0.015,0.018,0.004,0.018,0.043,0.003
0.02,0.002,0.012,0.009,0.032,0.041,0.003,0.009,0.024,0.004,0.024,0.05,0.003
0.026,0.005,0.01,0.009,0.029,0.052,0.005,0.006,0.03,0.005,0.031,0.05,0.004
0.033,0.008,0.008,0.01,0.029,0.063,0.008,0.005,0.034,0.008,0.04,0.045,0.006
0.039,0.028,0.008,0.011,0.037,0.075,0.01,0.009,0.039,0.016,0.051,0.043,0.011
0.044,0.052,0.009,0.013,0.057,0.084,0.012,0.015,0.045,0.027,0.073,0.043,0.019
0.055,0.099,0.02,0.022,0.099,0.077,0.011,0.024,0.062,0.058,0.073,0.04,0.037
0.072,0.168,0.058,0.045,0.152,0.075,0.009,0.049,0.104,0.117,0.069,0.037,0.082
0.075,0.196,0.123,0.073,0.173,0.065,0.008,0.07,0.14,0.161,0.048,0.037,0.127
0.072,0.18,0.175,0.092,0.173,0.048,0.007,0.074,0.143,0.182,0.029,0.041,0.147
0.056,0.163,0.178,0.092,0.176,0.032,0.007,0.063,0.123,0.198,0.021,0.051,0.142
0.034,0.158,0.184,0.079,0.166,0.023,0.006,0.045,0.098,0.207,0.017,0.062,0.122
0.016,0.139,0.187,0.06,0.141,0.018,0.007,0.027,0.075,0.192,0.019,0.069,0.094
0.012,0.133,0.173,0.042,0.116,0.017,0.008,0.015,0.06,0.152,0.028,0.07,0.065
0.009,0.131,0.16,0.029,0.098,0.019,0.01,0.007,0.051,0.101,0.043,0.068,0.04
0.01,0.123,0.145,0.021,0.091,0.02,0.012,0.004,0.047,0.06,0.053,0.06,0.023
0.014,0.107,0.122,0.018,0.09,0.017,0.012,0.004,0.043,0.035,0.055,0.043,0.014
0.016,0.082,0.11,0.017,0.091,0.013,0.011,0.006,0.041,0.026,0.053,0.026,0.01
0.017,0.051,0.1,0.016,0.092,0.01,0.01,0.007,0.04,0.027,0.05,0.017,0.011
0.016,0.012,0.066,0.014,0.066,0.008,0.007,0.007,0.029,0.027,0.026,0.015,0.012
0.018,0.002,0.045,0.01,0.031,0.005,0.005,0.006,0.019,0.02,0.013,0.012,0.01
0.033,0.004,0.039,0.007,0.026,0.005,0.013,0.005,0.026,0.018,0.009,0.008,0.011
0.055,0.01,0.039,0.011,0.045,0.004,0.013,0.005,0.026,0.021,0.009,0.008,0.017
0.08,0.025,0.04,0.018,0.055,0.004,0.012,0.007,0.023,0.026,0.013,0.013,0.016
0.109,0.026,0.048,0.018,0.047,0.003,0.011,0.007,0.02,0.031,0.021,0.018,0.016
0.141,0.018,0.063,0.016,0.039,0.003,0.01,0.005,0.018,0.036,0.035,0.024,0.016
0.176,0.011,0.078,0.013,0.033,0.003,0.008,0.004,0.018,0.041,0.054,0.029,0.017
0.213,0.008,0.092,0.008,0.029,0.004,0.007,0.006,0.019,0.045,0.073,0.034,0.019
0.224,0.013,0.115,0.005,0.026,0.008,0.006,0.011,0.021,0.05,0.088,0.039,0.023
0.211,0.025,0.15,0.005,0.028,0.016,0.006,0.018,0.026,0.061,0.1,0.045,0.033
0.17,0.054,0.204,0.006,0.035,0.04,0.008,0.028,0.048,0.098,0.124,0.05,0.058
0.128,0.108,0.245,0.011,0.066,0.07,0.01,0.05,0.096,0.161,0.151,0.049,0.117
0.092,0.125,0.262,0.024,0.108,0.096,0.015,0.064,0.132,0.203,0.126,0.043,0.172
0.073,0.105,0.263,0.038,0.123,0.131,0.02,0.066,0.136,0.222,0.084,0.039,0.194
0.065,0.096,0.257,0.046,0.115,0.146,0.022,0.061,0.128,0.224,0.051,0.032,0.191
0.055,0.062,0.239,0.05,0.097,0.145,0.02,0.057,0.117,0.184,0.028,0.025,0.188
0.057,0.035,0.219,0.054,0.076,0.147,0.016,0.059,0.106,0.123,0.015,0.021,0.188
0.057,0.072,0.201,0.063,0.052,0.143,0.013,0.064,0.095,0.087,0.014,0.02,0.181
0.056,0.113,0.187,0.074,0.052,0.148,0.011,0.07,0.082,0.075,0.015,0.018,0.164
0.07,0.118,0.176,0.079,0.08,0.154,0.012,0.075,0.077,0.076,0.014,0.011,0.138
0.059,0.09,0.16,0.075,0.117,0.135,0.015,0.073,0.084,0.085,0.016,0.008,0.108
0.036,0.068,0.143,0.062,0.154,0.119,0.025,0.067,0.097,0.089,0.018,0.015,0.079
0.028,0.062,0.133,0.05,0.16,0.11,0.039,0.06,0.109,0.089,0.016,0.023,0.06
0.032,0.032,0.085,0.033,0.102,0.071,0.027,0.046,0.1,0.094,0.011,0.037,0.047
0.041,0.036,0.044,0.017,0.06,0.062,0.018,0.025,0.06,0.062,0.023,0.041,0.031
0.049,0.044,0.019,0.012,0.087,0.085,0.024,0.012,0.045,0.038,0.047,0.042,0.02
0.053,0.042,0.01,0.017,0.082,0.109,0.03,0.009,0.038,0.053,0.069,0.041,0.018
0.061,0.041,0.017,0.025,0.081,0.112,0.037,0.011,0.032,0.069,0.078,0.029,0.028
0.07,0.037,0.03,0.034,0.091,0.101,0.044,0.014,0.033,0.09,0.083,0.02,0.04
0.075,0.041,0.036,0.044,0.099,0.085,0.049,0.017,0.037,0.118,0.088,0.027,0.047
0.071,0.056,0.039,0.054,0.096,0.072,0.055,0.02,0.041,0.147,0.093,0.035,0.051
0.062,0.084,0.04,0.064,0.086,0.058,0.063,0.019,0.044,0.173,0.099,0.031,0.055
0.047,0.123,0.042,0.065,0.073,0.048,0.071,0.015,0.039,0.195,0.102,0.031,0.056
0.026,0.168,0.042,0.061,0.073,0.041,0.094,0.017,0.034,0.218,0.089,0.037,0.064
0.016,0.211,0.035,0.056,0.09,0.038,0.141,0.026,0.028,0.227,0.065,0.041,0.095
0.014,0.239,0.025,0.049,0.142,0.042,0.182,0.054,0.022,0.234,0.042,0.057,0.168
0.012,0.191,0.015,0.05,0.175,0.038,0.196,0.093,0.021,0.199,0.02,0.08,0.264
0.013,0.132,0.009,0.076,0.141,0.025,0.194,0.144,0.024,0.151,0.014,0.087,0.321
0.015,0.093,0.008,0.133,0.101,0.017,0.187,0.173,0.034,0.11,0.014,0.082,0.284
0.015,0.078,0.009,0.183,0.079,0.018,0.171,0.156,0.052,0.078,0.014,0.077,0.199
0.016,0.08,0.011,0.205,0.066,0.021,0.156,0.131,0.066,0.055,0.013,0.074,0.117
0.019,0.093,0.012,0.196,0.059,0.018,0.148,0.115,0.069,0.045,0.012,0.059,0.073
0.03,0.106,0.013,0.181,0.058,0.016,0.149,0.118,0.071,0.034,0.01,0.034,0.051
0.055,0.104,0.015,0.177,0.063,0.02,0.156,0.133,0.081,0.024,0.007,0.023,0.039
0.087,0.072,0.017,0.182,0.061,0.025,0.157,0.144,0.083,0.017,0.006,0.061,0.036
0.121,0.037,0.028,0.187,0.057,0.027,0.145,0.15,0.075,0.022,0.008,0.135,0.039
0.145,0.016,0.042,0.176,0.06,0.029,0.105,0.154,0.064,0.036,0.016,0.149,0.043
0.131,0.005,0.034,0.136,0.049,0.021,0.062,0.134,0.035,0.036,0.015,0.16,0.033
0.115,0.003,0.019,0.119,0.05,0.015,0.069,0.112,0.026,0.041,0.01,0.205,0.029
0.071,0.005,0.018,0.14,0.056,0.01,0.062,0.106,0.023,0.068,0.01,0.243,0.048
0.045,0.011,0.043,0.137,0.068,0.008,0.043,0.085,0.025,0.09,0.014,0.209,0.072
0.033,0.02,0.073,0.115,0.089,0.008,0.034,0.073,0.03,0.1,0.017,0.15,0.094
0.026,0.031,0.117,0.105,0.115,0.007,0.034,0.085,0.034,0.106,0.02,0.126,0.115
0.024,0.041,0.184,0.11,0.132,0.005,0.038,0.102,0.035,0.113,0.021,0.115,0.132
0.027,0.054,0.269,0.131,0.139,0.007,0.042,0.119,0.035,0.123,0.018,0.101,0.15
0.032,0.077,0.349,0.155,0.142,0.015,0.045,0.131,0.034,0.132,0.014,0.091,0.16
0.037,0.117,0.369,0.157,0.151,0.021,0.046,0.121,0.036,0.133,0.012,0.086,0.133
0.037,0.159,0.291,0.134,0.165,0.027,0.055,0.099,0.041,0.132,0.012,0.081,0.1
0.033,0.193,0.21,0.106,0.166,0.032,0.078,0.07,0.056,0.127,0.015,0.067,0.087
0.025,0.198,0.145,0.095,0.155,0.038,0.095,0.059,0.076,0.136,0.026,0.052,0.099
0.017,0.172,0.114,0.097,0.161,0.039,0.096,0.039,0.089,0.155,0.039,0.039,0.117
0.029,0.139,0.105,0.085,0.149,0.039,0.086,0.02,0.099,0.161,0.048,0.03,0.109
0.041,0.125,0.104,0.08,0.135,0.042,0.072,0.021,0.107,0.172,0.05,0.031,0.09
0.049,0.119,0.108,0.076,0.12,0.045,0.057,0.046,0.117,0.173,0.043,0.037,0.095
0.059,0.112,0.113,0.114,0.109,0.047,0.041,0.104,0.13,0.162,0.031,0.045,0.109
0.074,0.112,0.117,0.181,0.103,0.047,0.024,0.166,0.136,0.146,0.02,0.05,0.12
0.089,0.112,0.125,0.223,0.096,0.044,0.013,0.211,0.13,0.133,0.015,0.055,0.127
0.106,0.112,0.131,0.23,0.085,0.038,0.013,0.229,0.118,0.125,0.02,0.059,0.132
0.122,0.108,0.128,0.217,0.069,0.032,0.026,0.218,0.103,0.117,0.028,0.062,0.132
0.134,0.11,0.122,0.2,0.053,0.032,0.043,0.199,0.093,0.104,0.032,0.063,0.124
0.14,0.112,0.111,0.188,0.041,0.038,0.054,0.19,0.076,0.083,0.034,0.056,0.109
0.099,0.065,0.068,0.136,0.025,0.039,0.039,0.166,0.044,0.047,0.028,0.033,0.087
0.092,0.041,0.045,0.132,0.021,0.054,0.047,0.156,0.045,0.037,0.038,0.02,0.08
0.086,0.021,0.027,0.113,0.02,0.057,0.06,0.134,0.049,0.031,0.042,0.017,0.065
0.072,0.013,0.022,0.103,0.016,0.062,0.071,0.115,0.048,0.027,0.049,0.016,0.058
0.056,0.012,0.019,0.107,0.014,0.068,0.078,0.101,0.049,0.026,0.056,0.013,0.058
0.043,0.015,0.021,0.12,0.014,0.072,0.089,0.096,0.054,0.026,0.062,0.009,0.064
0.033,0.019,0.026,0.13,0.015,0.077,0.099,0.096,0.059,0.029,0.07,0.006,0.072
0.026,0.024,0.029,0.134,0.018,0.085,0.101,0.093,0.065,0.032,0.081,0.003,0.076
0.023,0.031,0.027,0.138,0.023,0.093,0.097,0.086,0.067,0.033,0.095,0.003,0.074
0.025,0.044,0.024,0.135,0.027,0.101,0.09,0.078,0.066,0.031,0.11,0.004,0.064
0.029,0.068,0.028,0.131,0.029,0.104,0.084,0.073,0.065,0.027,0.125,0.006,0.052
0.032,0.118,0.043,0.125,0.034,0.094,0.095,0.073,0.085,0.025,0.127,0.006,0.07
0.038,0.213,0.096,0.138,0.077,0.109,0.136,0.081,0.134,0.047,0.105,0.007,0.16
0.048,0.273,0.175,0.149,0.165,0.132,0.159,0.078,0.158,0.1,0.092,0.006,0.237
0.064,0.272,0.195,0.134,0.224,0.125,0.157,0.063,0.157,0.167,0.095,0.005,0.231
0.09,0.249,0.171,0.116,0.213,0.112,0.156,0.046,0.164,0.21,0.106,0.005,0.186
0.127,0.22,0.15,0.1,0.187,0.107,0.153,0.036,0.175,0.212,0.126,0.007,0.136
0.156,0.183,0.133,0.09,0.168,0.109,0.142,0.032,0.178,0.182,0.158,0.009,0.099
0.162,0.149,0.116,0.086,0.16,0.119,0.123,0.032,0.173,0.155,0.182,0.011,0.075
0.165,0.122,0.1,0.085,0.155,0.131,0.1,0.035,0.164,0.141,0.199,0.01,0.058
0.177,0.096,0.089,0.09,0.154,0.135,0.076,0.044,0.152,0.134,0.206,0.009,0.044
0.185,0.069,0.084,0.093,0.151,0.12,0.056,0.051,0.138,0.128,0.2,0.008,0.033
0.186,0.048,0.082,0.093,0.15,0.098,0.04,0.055,0.127,0.124,0.193,0.006,0.027
0.17,0.042,0.083,0.096,0.149,0.076,0.027,0.064,0.106,0.114,0.17,0.005,0.024
0.106,0.021,0.06,0.081,0.085,0.047,0.012,0.069,0.047,0.064,0.129,0.005,0.017
0.048,0.009,0.032,0.069,0.053,0.052,0.015,0.063,0.039,0.05,0.147,0.005,0.011
0.028,0.005,0.024,0.071,0.059,0.063,0.022,0.065,0.042,0.05,0.125,0.005,0.005
0.021,0.002,0.018,0.076,0.048,0.075,0.023,0.066,0.035,0.029,0.099,0.008,0.008
0.017,0.003,0.019,0.085,0.039,0.079,0.023,0.064,0.029,0.022,0.081,0.015,0.011
0.015,0.004,0.021,0.09,0.027,0.083,0.023,0.056,0.021,0.018,0.069,0.021,0.012
0.018,0.007,0.02,0.09,0.017,0.085,0.023,0.047,0.014,0.015,0.061,0.025,0.012
0.026,0.01,0.016,0.085,0.009,0.081,0.024,0.038,0.008,0.012,0.057,0.031,0.011
0.031,0.015,0.013,0.072,0.005,0.076,0.025,0.027,0.005,0.009,0.055,0.039,0.009
0.036,0.018,0.01,0.058,0.003,0.068,0.024,0.019,0.006,0.007,0.055,0.05,0.006
0.044,0.03,0.007,0.043,0.008,0.06,0.025,0.012,0.015,0.012,0.055,0.059,0.004
0.062,0.087,0.005,0.027,0.027,0.053,0.043,0.009,0.046,0.046,0.048,0.061,0.022
0.091,0.181,0.016,0.014,0.081,0.05,0.085,0.019,0.119,0.163,0.053,0.057,0.093
0.094,0.225,0.049,0.008,0.14,0.038,0.125,0.035,0.181,0.285,0.051,0.051,0.189
0.08,0.214,0.084,0.015,0.177,0.022,0.153,0.055,0.197,0.33,0.039,0.05,0.247
0.052,0.192,0.094,0.032,0.172,0.012,0.151,0.08,0.188,0.32,0.029,0.055,0.255
0.027,0.148,0.093,0.056,0.147,0.007,0.128,0.114,0.184,0.299,0.021,0.062,0.248
0.017,0.121,0.087,0.09,0.133,0.008,0.11,0.158,0.178,0.277,0.017,0.069,0.244
0.015,0.106,0.062,0.134,0.122,0.012,0.1,0.206,0.16,0.254,0.016,0.075,0.241
0.018,0.102,0.029,0.177,0.101,0.016,0.092,0.244,0.129,0.243,0.021,0.078,0.239
